日期,累计确诊,新增确诊,累计治愈,累计死亡,国家
2020/5/25,137724,2023,107713,7451,伊朗
2020/5/25,180420,348,161163,8300,德国
2020/5/25,282852,482,196958,28752,西班牙
2020/5/25,229858,531,140479,32785,意大利
2020/5/25,1689727,22899,451749,99381,美国
2020/5/25,144069,10344,58727,4117,印度
2020/5/25,22583,1240,11100,429,南非
2020/5/25,363211,15813,149911,22666,巴西
2020/5/25,353427,8946,118798,3633,俄罗斯
2020/5/25,16550,14,13413,820,日本
2020/5/26,11225,19,10275,269,韩国
2020/5/26,84544,1,79774,4645,中国
2020/5/26,139511,1787,109437,7508,伊朗
2020/5/26,180802,382,161599,8329,德国
2020/5/26,282852,0,196958,28752,西班牙
2020/5/26,230158,300,141981,32877,意大利
2020/5/26,1709690,19963,466076,99914,美国
2020/5/26,147144,3075,61923,4197,印度
2020/5/26,23615,1032,11917,481,南非
2020/5/26,374898,11687,153833,23473,巴西
2020/5/26,362342,8915,131129,3807,俄罗斯
2020/5/26,16581,31,13612,830,日本
2020/5/27,11265,40,10295,269,韩国
2020/5/27,84547,3,79786,4645,中国
2020/5/27,141591,2080,111176,7564,伊朗
2020/5/27,181524,722,162800,8416,德国
2020/5/27,283339,487,196958,27117,西班牙
2020/5/27,230555,397,144658,32955,意大利
2020/5/27,1728954,19264,480273,100686,美国
2020/5/27,154820,7676,65944,4406,印度
2020/5/27,24264,649,12741,524,南非
2020/5/27,391222,16324,158593,24512,巴西
2020/5/27,370680,8338,142208,3968,俄罗斯
2020/5/27,16623,42,13810,846,日本
2020/5/28,11344,79,10340,269,韩国
2020/5/28,84547,0,79791,4645,中国
2020/5/28,143849,2258,112988,7627,伊朗
2020/5/28,181918,394,163222,8463,德国
2020/5/28,283849,510,196958,27118,西班牙
2020/5/28,231139,584,147101,33072,意大利
2020/5/28,1745803,16849,490130,102107,美国
2020/5/28,163120,8300,69534,4653,印度
2020/5/28,25937,1673,13451,552,南非
2020/5/28,411821,20599,166647,25598,巴西
2020/5/28,379051,8371,150993,4142,俄罗斯
2020/5/28,16651,28,13973,858,日本
2020/5/29,11402,58,1363,269,韩国
2020/5/29,84565,18,79802,4645,中国
2020/5/29,146668,2819,114931,7677,伊朗
2020/5/29,182559,641,164213,8497,德国
2020/5/29,284986,1137,196958,27119,西班牙
2020/5/29,231732,593,150604,33142,意大利
2020/5/29,1772578,26775,499574,103441,美国
2020/5/29,169011,5891,72543,4820,印度
2020/5/29,27403,1466,14370,577,南非
2020/5/29,438238,26417,177604,26754,巴西
2020/5/29,387623,8572,159257,4374,俄罗斯
2020/5/29,16673,22,14213,887,日本
2020/5/30,11441,39,10398,269,韩国
2020/5/30,84570,5,79806,4645,中国
2020/5/30,148950,2282,116827,7734,伊朗
2020/5/30,183125,566,164887,8527,德国
2020/5/30,285644,658,196958,27121,西班牙
2020/5/30,232248,516,152844,33229,意大利
2020/5/30,1793530,20952,519569,104542,美国
2020/5/30,175957,6946,83878,4996,印度
2020/5/30,29240,1837,15093,611,南非
2020/5/30,465166,26928,189476,27878,巴西
2020/5/30,396575,8952,167469,4555,俄罗斯
2020/5/30,16716,43,14231,891,日本
2020/5/31,11468,27,10405,270,韩国
2020/5/31,84588,18,79812,4645,中国
2020/5/31,151466,2516,118848,7797,伊朗
2020/5/31,183370,245,165331,8539,德国
2020/5/31,286308,664,196958,27125,西班牙
2020/5/31,232664,416,155633,33340,意大利
2020/5/31,1816820,23290,535238,105557,美国
2020/5/31,188989,13032,90056,5358,印度
2020/5/31,30967,1727,16116,643,南非
2020/5/31,498440,33274,200892,28834,巴西
2020/5/31,405843,9268,171883,4693,俄罗斯
2020/5/31,16751,35,14342,898,日本
2020/6/1,11503,35,10422,271,韩国
2020/6/1,84597,,79824,4645,中国
2020/6/1,151466,0,1188488,7797,伊朗
2020/6/1,183508,138,165592,8546,德国
2020/6/1,286509,201,196958,27127,西班牙
2020/6/1,232997,333,157507,33415,意大利
2020/6/1,1837170,20350,599867,106195,美国
2020/6/1,194700,5711,93343,5495,印度
2020/6/1,34357,3390,16809,705,南非
2020/6/1,514849,16409,206555,29314,巴西
2020/6/1,16787,36,14463,899,日本
2020/6/2,11541,,10446,272,韩国
2020/6/2,84602,,79824,4645,中国
2020/6/2,157562,,123077,7942,伊朗
2020/6/2,183898,390,166400,8636,德国
2020/6/2,233197,,158355,33475,意大利
2020/6/2,1862879,,615719,107135,美国
2020/6/2,201997,7297,96788,5638,印度
2020/6/2,35812,1455,17291,705,南非
2020/6/2,526447,11598,211080,29937,巴西
2020/6/2,16837,50,14585,902,日本
2020/6/3,11590,,10467,273,韩国
2020/6/3,84603,,79831,4645,中国
2020/6/3,160696,,125206,8012,伊朗
2020/6/3,184163,265,167300,8677,德国
2020/6/3,233515,,160092,33530,意大利
2020/6/3,1887708,,646614,108291,美国
2020/6/3,207191,5194,100285,5829,印度
2020/6/3,35812,0,18313,755,南非
2020/6/3,555383,28936,223638,31199,巴西
2020/6/3,16837,0,14585,902,日本
2020/6/4,216919,9728,104107,6088,印度
2020/6/4,37525,1713,19682,792,南非
2020/6/4,584016,28633,238617,32548,巴西
2020/6/4,16911,74,14785,911,日本
2020/6/5,16911,0,14785,911,日本
